id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
2428,2025-12-16,2020,11,7,2,936.47,196.81,93738.56
2436,2025-06-04,1320,32,6,12,587.42,75.3,109920.74
2438,2025-04-20,1749,68,3,7,174.42,32.89,25913.92
2442,2025-04-07,133,67,12,10,1813.44,352.18,80778.87
2447,2025-07-21,1191,23,9,8,1901.7,209.58,264422.79
2449,2025-07-17,319,26,7,9,41201.0,92.98,80772.99
2454,2025-07-14,710,52,7,8,234.44,24.42,22984.73
2474,2025-12-04,261,30,15,10,15105.0,8.66,4442.51
2477,2025-06-19,1245,9,2,2,1.44451,256.07,36381.66
2479,2025-11-16,2841,42,3,7,103.97,19.83,4124.51
2489,2025-09-11,701,23,5,9,710.55,51.93,122182.66
2502,2025-10-05,1840,6,2,8,33245.0,79.85,48182.06
2522,2025-01-27,2229,74,12,8,1848.92,450.25,195260.68
2523,2025-11-26,1388,65,13,4,1.27731,117.06,70863.14
2524,2025-01-12,1196,65,11,10,1085.23,105.2,98312.23
2526,2026-01-29,1129,21,10,7,92369.0,83.22,21069.49
2532,2025-03-17,2980,78,5,12,835.32,66.24,154148.58
2536,2025-03-23,1947,54,6,11,891.99,122.73,21297.34
2554,2025-05-13,3533,59,15,1,1.65955,275.98,261178.06
2556,2025-06-14,2812,41,6,4,144.84,26.48,3428.85
2563,2025-09-15,278,37,9,9,73.51,17.57,5893.39
2566,2025-01-05,816,59,7,1,1836.96,309.39,230589.2
2579,2025-07-26,1977,18,5,6,8903.0,15.41,4036.78
2594,2025-05-11,364,75,2,9,154.45,34.89,5979.22
2596,2025-10-10,2436,30,11,12,188.51,17.87,27408.33
2604,2025-06-23,2854,59,14,2,95.46,6.77,10720.79
2606,2025-04-27,1214,35,8,8,1677.57,211.42,84394.47
2612,2025-03-04,474,106,6,9,1.48177,247.2,207613.76
2626,2025-07-22,67,56,12,12,-938.95,121.68,80664.16
2627,2025-11-13,2897,69,12,1,1237.63,142.55,122157.26
2628,2025-12-21,984,52,12,6,1389.19,269.89,268604.66
2632,2025-11-25,1936,8,11,11,1472.75,194.43,194909.01
2649,2026-01-22,1784,10,7,2,535.96,96.53,101355.06
2653,2025-03-19,388,68,2,12,785.13,113.57,21317.3
2661,2026-01-31,2046,41,2,2,1267.47,197.35,221361.08
2664,2025-11-03,906,23,3,8,841.1,159.82,45660.14
2679,2025-11-24,2683,74,14,5,1638.42,395.88,222861.58
2680,2025-04-03,3710,28,2,6,1280.19,229.44,48994.84
2684,2025-10-24,761,30,12,11,602.16,125.06,64139.42
2687,2025-07-15,714,24,11,5,1534.96,115.12,47062.65
2689,2025-03-24,304,59,9,1,854.82,127.17,144444.19
2700,2025-01-12,1538,60,6,10,66359.0,143.99,88615.16
2705,2025-09-27,1634,46,2,2,725.22,168.83,45553.17
2706,2025-07-02,1735,62,8,11,1604.73,285.5,86340.91
2711,2025-11-27,807,33,10,3,1388.27,127.91,188932.31
2719,2025-06-30,1713,60,14,9,1158.09,140.89,102340.05
2720,2025-04-24,660,76,3,9,619.06,52.46,30954.35
2721,2025-05-29,2999,22,10,6,781.99,68.8,121498.02
2730,2025-03-15,1108,37,7,3,1.91488,223.49,180149.82
2731,2025-03-09,1890,36,12,9,628.25,148.04,89703.03
2732,2025-04-25,1292,29,7,1,867.01,130.12,164699.99
2741,2026-01-15,1142,12,11,4,1.84685,145.18,151145.87
2742,2026-02-20,1440,67,3,6,1.7078,172.57,272949.39
2746,2026-01-26,3512,11,11,2,942.99,53.94,46460.07
2774,2026-01-31,1298,28,13,10,1646.0,394.08,270771.28
2778,2026-02-05,1497,30,4,11,1.37783,283.22,27599.11
2784,2025-10-23,2284,32,2,12,236.17,46.36,18551.71
2789,2026-07-02,2090,37,6,3,1133.59,103.52,139578.36
2790,2025-02-13,133,27,9,3,270.26,41.86,13827.22
2795,2025-11-07,52,2,7,2,1123.29,90.51,28994.68
2799,2026-01-25,2554,14,13,5,310.79,71.81,20989.57
2811,2025-08-14,2949,56,2,6,1128.36,232.17,93073.9
2815,2025-08-19,2875,37,3,11,1243.49,268.43,36749.93
2816,2025-03-06,84,38,12,8,1111.09,201.79,182486.71
2817,2025-09-13,992,73,14,8,1547.64,94.77,53201.8
2834,2025-05-06,772,32,9,2,1513.63,301.16,294087.11
2836,2025-02-02,1064,28,7,5,888.0,145.35,131733.7
2837,2025-03-05,765,41,9,5,7201.0,15.12,6815.97
2848,2025-05-01,2867,1,14,10,612.78,151.28,39178.09
2858,2025-01-11,1789,79,1,5,527.01,122.78,66324.47
2873,2025-01-19,317,48,5,5,945.93,59.31,63378.72
2882,2025-01-05,2584,29,15,1,42970.0,105.43,25759.15
2883,2025-02-01,2605,54,12,5,1707.28,86.13,87454.05
2892,2025-07-26,1146,22,12,5,1255.31,139.83,192757.23
2893,2025-07-22,2997,77,2,8,1314.17,113.54,130116.17
2894,2025-03-28,529,76,7,4,19450.0,23.56,5570.24
2921,2026-01-04,435,1,1,7,1355.04,195.44,219863.65
2923,2026-09-02,2154,8,2,9,1738.47,274.74,188575.07
2935,2025-02-16,886,5,2,10,475.88,97.58,85885.76
2944,2025-11-01,140,65,3,7,1.97804,290.09,146429.39
2946,2025-03-02,2417,76,3,6,99257.0,73.36,101649.87
2951,2025-09-10,2608,24,10,8,252.54,16.05,35989.99
2953,2025-01-04,383,20,6,10,1419.64,256.71,255211.28
2954,2025-09-21,2667,15,14,1,694.14,158.53,118657.32
2955,2025-03-24,1000,28,7,10,52686.0,36.86,99827.53
2958,2025-12-17,934,50,2,9,1.54862,190.73,196445.78
2960,2025-04-27,685,73,1,1,1585.79,318.31,233027.76
2967,2025-01-05,2198,46,2,2,29780.0,42.57,54508.11
2970,2026-02-09,478,3,3,11,126.88,19.02,9651.76
2971,2025-11-09,87,69,6,8,1135.01,251.47,55211.9
2981,2025-02-25,1010,73,4,5,1.85685,189.37,259330.79
2983,2025-06-13,2234,66,8,10,1973.9,174.9,331416.09
2988,2025-07-25,1265,44,1,11,1269.34,260.04,186105.97
2993,2025-02-22,2609,22,9,11,870.63,57.06,36166.3
3012,2025-04-17,635,28,10,11,1034.5,143.64,154017.61
3013,2025-11-30,2814,1,14,8,1635.03,218.75,34907.49
3015,2025-06-27,1102,17,4,2,1761.47,318.75,154801.55
3024,2025-08-22,2878,78,11,4,1729.5,323.65,307890.24
3025,2025-10-26,1632,36,9,5,890.9,192.14,116429.94
3030,2026-01-20,2795,31,7,5,1445.16,174.13,211390.45
3035,2025-05-13,469,56,9,10,440.61,83.27,22122.16
3038,2025-09-08,309,47,8,8,502.75,37.5,53512.46
3039,2025-03-01,2157,36,4,10,1460.23,229.46,71219.65
3041,2025-12-03,2238,59,6,11,1095.55,100.53,156740.15
3044,2026-07-02,2629,8,2,6,1110.12,251.33,220062.76
3048,2025-08-10,874,28,6,7,96122.0,54.03,136758.19
3055,2025-01-05,2657,33,4,4,1216.53,249.0,39523.09
3057,2025-01-29,1351,44,7,8,1.54086,127.78,66335.26
3060,2025-03-29,2286,15,14,7,138.3,27.71,25466.93
3072,2025-12-28,650,56,13,8,1140.17,184.02,108705.08
3077,2025-12-29,2131,30,8,2,1.40829,333.83,260131.98
3078,2025-01-30,3881,63,3,10,549.83,56.84,29181.32
3089,2025-10-02,2408,58,13,12,1788.19,126.78,152728.27
3095,2025-08-11,126,14,7,11,253.22,22.65,33591.93
3100,2025-12-17,1070,36,15,3,1420.43,127.12,30257.1
3103,2025-11-25,1358,54,13,8,79969.0,52.82,54271.63
3104,2025-06-07,705,63,3,12,1618.9,193.24,246799.01
3123,2025-04-06,1556,21,2,1,9518.0,17.53,11151.47
3139,2025-10-02,816,8,2,8,1.01426,86.53,30021.71
3142,2025-12-14,1799,11,1,7,1056.45,227.8,139180.7
3144,2025-04-13,1184,65,2,2,90.96,10.72,4021.66
3149,2025-04-01,1797,11,7,5,502.27,88.19,66148.2
3153,2025-03-09,502,8,13,5,836.84,42.64,110303.94
3168,2025-04-14,2772,30,15,1,1764.43,399.4,109922.8
3169,2025-08-24,95,79,10,12,604.83,101.46,107602.38
3172,2025-09-15,2431,38,2,7,1638.37,308.02,269334.53
3181,2025-06-01,2429,59,6,2,1387.89,301.61,176677.66
3189,2025-10-06,1107,23,13,2,1451.25,110.26,264317.94
3192,2025-04-23,1413,73,6,2,1302.5,197.34,91638.83
3194,2026-01-30,1627,9,4,6,718.52,137.45,14958.96
3206,2025-05-01,3681,64,4,3,294.8,16.54,21970.06
3211,2025-07-24,2870,50,11,11,1931.62,251.87,182800.81
3223,2025-07-24,97,19,13,5,58743.0,112.33,21593.73
3227,2025-07-22,349,63,3,9,1565.17,120.8,42629.09
3230,2025-09-10,1575,37,10,5,913.09,166.42,169237.74
3245,2026-11-01,2707,32,8,8,1773.94,356.93,308522.99
3246,2025-03-30,403,59,11,9,1146.67,263.95,124495.75
3250,2025-01-05,2118,77,9,6,144.71,33.77,8642.78
3253,2025-07-26,9,1,8,10,1788.41,404.32,329364.67
3254,2026-02-09,1265,74,13,10,1005.55,222.36,79512.51
3263,2025-02-12,2976,40,1,12,698.33,49.03,129696.61
3264,2025-10-29,903,36,10,7,22011.0,49.64,20091.47
3272,2025-07-07,302,57,8,10,9496.0,6.81,3170.34
3276,2025-06-09,457,26,15,1,694.25,35.24,47350.12
3280,2025-06-28,2702,24,7,5,537.04,126.23,76443.75
3284,2025-09-10,789,76,3,7,1658.76,209.8,322345.02
3303,2025-08-01,2403,72,11,4,396.6,93.07,65779.47
3307,2025-06-29,616,26,5,11,1659.56,184.12,69667.42
3312,2025-01-19,2371,78,14,10,1009.2,91.88,117224.34
3314,2025-05-09,1379,70,15,4,232.09,43.37,22550.06
3331,2025-05-03,1047,11,4,6,1249.63,187.38,35164.44
3335,2025-04-17,1419,77,12,10,1102.35,155.25,146193.34
3336,2025-11-25,2402,67,5,9,328.65,63.36,15169.59
3347,2025-02-03,1613,48,6,10,174.85,11.17,33299.97
3359,2025-04-27,1138,11,9,2,360.53,25.17,58258.26
3370,2025-01-30,1305,12,6,7,449.23,685.46,19027.69
3375,2025-04-07,1893,17,5,2,1316.81,184.69,165726.18
3388,2026-02-19,827,8,1,7,957.42,163.24,136626.75
3395,2025-02-25,679,37,11,1,1242.47,240.38,211716.96
3399,2025-02-14,1629,7,7,12,178.28,31.86,12754.11
3413,2025-01-17,194,11,14,8,0.0,19.72,10117.16
3420,2025-04-12,1710,15,11,8,378.71,77.36,29114.54
3430,2026-09-01,2336,6,12,9,1129.75,197.3,213747.99
3439,2025-10-16,2112,7,7,7,848.06,96.56,57496.57
3443,2026-02-05,1745,20,1,7,1791.71,211.84,193915.09
3445,2025-06-24,1843,80,8,8,1313.8,166.33,226301.76
3451,2025-01-16,2597,4,5,6,237.9,39.79,43947.62
3455,2026-01-20,1019,26,5,7,1728.53,111.6,180166.21
3462,2026-02-05,726,36,4,8,293.88,55.46,56748.36
3485,2025-09-13,1658,13,11,3,1193.73,90.68,126556.37
3491,2025-08-25,451,22,4,11,1746.63,103.41,171895.23
3526,2025-07-14,3550,21,9,10,1.34082,219.98,168637.17
3532,2025-07-06,2526,3,1,7,838.68,111.26,162812.34
3534,2025-12-10,1590,60,15,10,1317.88,108.06,29069.58
3539,2025-03-21,215,13,4,4,384.01,47.27,60909.58
3541,2025-08-16,572,51,6,11,1650.31,193.39,257212.92
3543,2025-08-11,1190,79,5,3,8761.0,19.64,8771.13
3544,2025-09-13,736,55,9,3,1911.12,395.92,158755.95
3549,2025-11-14,322,18,6,8,494.38,87.53,25003.36
3550,2025-06-19,513,46,7,12,968.27,114.81,164845.3
3556,2025-10-09,514,24,8,11,67978.0,71.5,82899.67
3557,2025-04-17,644,24,13,6,1425.69,135.3,205759.36
3560,2025-03-16,1557,8,12,11,1725.83,335.13,158663.71
3570,2025-05-07,2608,49,2,11,1195.87,69.51,36205.37
3576,2025-06-24,2030,18,11,5,532.62,55.27,34904.97
3580,2026-02-05,2983,16,2,9,624.24,130.01,57020.38
3581,2025-09-05,3525,1,3,12,1851.8,251.75,307219.75
3588,2025-09-17,2979,21,14,11,75904.0,109.57,53672.13
3593,2025-09-28,3780,8,8,7,840.56,84.0,155621.16
3596,2025-11-01,1848,53,5,5,453.71,30.69,22638.39
3597,2025-03-28,742,37,2,5,1.8295,117.98,214088.95
3606,2025-07-08,967,19,7,9,1.55319,197.19,160951.91
3607,2025-12-03,555,22,2,5,1539.43,355.05,217302.44
3608,2025-08-14,1854,29,10,12,679.76,72.65,71840.27
3623,2025-06-29,1089,29,2,7,-1648.51,296.86,238038.36
3638,2025-04-19,160,67,10,7,1751.43,372.98,114154.81
3639,2025-08-11,37,25,7,2,1447.31,342.69,98940.48
3646,2026-01-20,2499,69,15,9,1.37618,91.75,269840.67
3657,2025-01-22,2149,57,5,7,-1001.57,102.82,172289.17
3658,2025-10-03,628,31,3,11,0.0,126.13,313310.72
3661,2025-08-17,963,26,2,2,1169.33,264.87,227449.03
3665,2025-08-16,1310,12,7,5,542.01,120.64,62684.5
3670,2025-06-24,75,67,15,2,1.37519,178.42,164276.25
3672,2025-02-16,2608,59,4,11,910.19,128.84,168395.41
3674,2025-10-08,2140,64,1,12,318.25,20.17,57310.63
3683,2025-01-29,1173,56,14,11,1488.25,355.16,167488.32
3687,2025-09-17,1842,14,8,11,823.87,130.81,147838.51
3688,2025-04-27,1145,61,14,2,1848.55,193.76,74946.96
3689,2025-09-24,944,47,13,8,1.9303,313.03,371963.61
3701,2025-03-29,813,73,12,5,634.82,139.63,73282.39
3704,2026-03-02,1128,10,14,1,1679.67,100.69,74112.38
3708,2025-12-02,2404,65,10,4,391.31,22.85,50060.75
3716,2025-09-30,2735,25,9,11,1308.93,152.72,69947.23
3717,2025-03-30,1161,37,1,2,259.02,52.38,14224.76
3720,2025-03-23,2032,47,11,6,1.53941,192.41,186802.44
3721,2025-12-12,429,24,2,4,1155.14,255.21,47434.62
3741,2026-01-30,828,69,9,6,834.63,155.42,155795.48
3748,2025-11-29,725,72,6,8,1935.81,172.26,71917.96
3751,2025-01-24,470,14,12,12,1.89269,375.58,358358.86
3757,2025-09-10,2805,15,5,10,20253.0,27.61,18433.27
3759,2025-10-24,1468,19,15,2,599.07,76.88,99917.69
3763,2025-12-13,114,49,2,11,938.8,147.66,121799.37
3773,2026-12-02,1840,20,12,12,67.7,3.93,10163.05
3788,2025-04-09,2640,51,15,11,970.99,237.43,172705.92
3790,2025-03-23,673,18,6,5,637.52,146.91,87363.25
3806,2026-01-13,311,49,7,6,160.1,36.9,31360.65
3811,2026-02-20,1209,52,4,6,1094.65,82.72,176500.7
3815,2025-01-31,1835,72,4,12,1.05183,140.55,160507.97
3821,2025-12-18,2217,50,14,12,726.25,38.91,124016.12
3824,2025-01-19,2042,50,4,9,809.67,142.44,90630.92
3825,2025-11-20,2025,65,1,6,656.07,90.8,124228.49
3827,2026-01-24,744,19,1,9,1278.57,87.31,182729.7
3828,2025-02-17,536,66,5,1,1.56926,333.87,171362.99
3838,2026-02-04,453,57,8,6,966.22,213.68,164970.33
3852,2025-02-14,2115,78,11,2,1503.1,145.69,197578.33
3855,2025-05-21,1070,35,11,5,50.86,7.2,2204.66
3858,2025-09-06,2987,14,1,1,1613.82,212.94,42521.77
3862,2025-03-04,1960,7,14,11,1.39389,186.08,259479.61
3868,2025-04-13,1750,23,15,11,1.01465,202.7,122931.14
3870,2025-12-18,1166,1,4,7,400.59,70.29,36120.56
3875,2025-10-03,1343,2,15,5,1969.31,416.27,342612.29
3878,2025-02-24,2030,15,11,2,675.03,54.19,28465.02
3896,2025-07-21,2788,52,7,5,433.39,58.38,23811.29
3897,2025-10-09,1212,66,2,8,943.48,208.88,75391.66
3898,2025-09-05,987,36,12,8,618.38,53.87,20572.35
3913,2025-09-24,291,70,6,12,1.80098,131.4,358357.17
3914,2025-03-02,1634,47,5,2,1071.76,197.72,152224.6
3916,2025-08-31,2471,71,6,9,1766.39,180.0,253627.93
3918,2025-05-30,1074,69,10,10,1.86135,395.23,161748.48
3920,2025-12-24,1246,3,14,1,274.51,54.22,50014.68
3930,2025-07-30,2388,25,13,11,1.42017,157.01,166316.56
3934,2026-05-02,2736,42,8,6,1500.33,348.33,272479.9
3945,2025-09-27,65,36,2,2,640.76,90.56,55280.63
3951,2025-03-14,105,28,6,1,1.99131,187.44,181132.72
3953,2025-03-19,1168,41,1,8,79433.0,86.06,73617.04
3974,2026-02-05,1047,51,2,5,197.39,14.92,16016.17
3985,2026-09-02,18,30,6,7,1372.87,140.89,242192.51
3986,2025-04-03,2669,55,8,8,1580.52,220.67,262066.05
3991,2025-02-27,1645,65,15,9,5257.0,10.74,2156.43
4003,2026-01-27,933,70,3,2,1839.17,131.73,216747.66
4005,2025-10-21,1622,3,9,8,1792.5,308.47,235914.45
4011,2025-09-24,2397,36,5,6,0.0,91.15,48848.46
4017,2026-02-17,132,17,11,2,606.64,105.59,22704.69
4022,2025-01-17,2576,31,7,2,1.6102,298.44,107667.75
4035,2025-05-16,504,43,4,6,643.09,98.94,34605.23
4036,2025-06-23,2253,22,1,10,52204.0,62.1,37862.14
4041,2025-05-09,1691,42,9,5,164.65,32.93,7513.31
4042,2025-01-25,116,30,2,6,495.44,33.71,15035.52
4049,2025-10-01,2775,47,1,2,560.14,86.84,57233.59
4055,2026-01-06,1579,16,15,3,895.06,212.09,72917.63
4057,2026-01-07,2413,70,6,2,294.61,38.46,43710.54
4072,2025-03-10,2401,34,15,3,1569.07,311.07,167177.84
4074,2025-01-15,1185,32,5,12,1718.75,97.5,157592.56
4078,2025-03-17,1914,51,7,6,1.8196,352.67,201250.63
4084,2025-06-25,555,71,15,6,176.53,35.35,33990.03
4096,2025-02-07,1983,33,11,10,301.02,38.02,47995.23
4097,2025-08-05,1474,5,9,8,1757.08,209.16,59474.81
4102,2025-03-25,1797,71,1,9,1765.19,91.92,213878.48
4105,2025-08-28,1268,6,12,1,1279.27,256.65,125527.31
4108,2025-01-31,1462,22,5,6,928.3,159.4,75160.11
4111,2025-07-28,2563,28,5,3,1117.81,106.15,50461.68
4112,2025-10-19,339,66,11,3,1727.58,380.02,336182.44
4117,2025-07-02,930,61,7,7,263.43,18.89,45751.81
4118,2025-07-31,2035,13,5,12,30362.0,59.14,26111.59
4123,2025-04-26,9,34,15,1,951.86,67.51,105297.07
4136,2025-07-28,1613,47,2,12,1487.88,81.13,156389.18
4145,2025-05-03,1120,26,4,11,1143.92,100.35,25168.02
4152,2026-02-15,1986,34,5,9,1.7388,293.4,206976.23
4154,2025-08-08,2332,7,10,1,78409.0,134.05,61716.82
4159,2025-02-22,2383,51,8,6,1005.35,136.63,99119.33
4165,2025-06-14,2435,40,4,5,1242.7,309.59,127685.37
4166,2025-11-30,211,55,3,8,1888.4,148.25,253397.57
4177,2025-09-28,2872,53,11,12,750.97,171.46,28036.76
4181,2026-02-15,607,33,2,6,1472.34,204.76,74159.91
4185,2025-09-17,2375,52,6,8,175.18,17.99,31775.18
4186,2025-10-29,1774,58,11,4,1278.3,187.36,249047.15
4187,2026-02-20,2645,14,5,1,1065.31,59.34,116453.4
4191,2026-01-13,3733,32,5,3,1345.26,91.86,222321.43
4192,2025-06-29,2852,57,13,10,1.07606,76.13,105347.83
4217,2025-08-09,3758,10,4,12,133.63,18.88,21479.3
4220,2025-11-02,1215,44,12,9,407.26,25.46,72297.33
4224,2025-12-30,2499,2,7,3,11594.0,28.39,2484.42
4225,2025-07-25,1530,65,6,6,1486.25,301.26,266496.34
4227,2025-01-28,2745,55,12,5,1.14058,236.91,38542.94
4228,2025-08-30,1951,34,5,10,596.92,44.48,37763.29
4229,2026-02-12,590,69,4,11,907.59,72.63,136975.77
4256,2025-04-08,2826,45,9,7,1703.24,131.12,107227.73
4262,2025-04-01,228,28,5,3,1.49746,332.5,74920.61
4263,2025-07-21,2940,53,4,1,524.11,34.2,72793.96
4264,2026-01-12,2761,74,7,2,1370.84,1794.89,37333.58
4272,2025-11-10,2124,1,7,8,1667.57,371.47,80779.26
4273,2025-11-01,353,23,15,12,66211.0,932.34,39419.4
4280,2026-02-19,2755,15,9,1,1765.33,304.83,175877.04
4290,2025-05-27,500,25,5,6,1649.16,241.2,278350.38
4310,2025-03-12,614,78,9,7,295.87,46.29,12957.79
4315,2026-01-14,1986,66,10,2,49471.0,47.76,11202.59
4317,2025-08-05,2005,54,8,1,1399.7,93.14,56842.69
4323,2025-02-02,2929,22,15,6,1453.55,100.92,50100.7
4327,2025-11-05,880,60,4,2,1.72761,241.4,224272.97
4332,2025-09-01,709,64,1,10,1776.2,384.49,57193.1
4338,2025-12-02,1871,11,4,12,610.98,122.82,50339.63
4340,2026-02-01,1827,80,14,4,1338.97,313.77,182955.91
4342,2025-12-30,1599,24,6,2,631.28,75.46,72835.27
4346,2025-08-13,2203,9,2,2,1672.26,145.56,165478.37
4350,2026-01-01,55,35,5,5,1555.3,276.02,168754.79
4362,2026-02-14,157,78,2,2,274.6,53.82,15261.77
4365,2025-04-26,2739,13,5,2,1476.49,75.04,201118.81
4366,2026-01-03,1838,10,15,6,76653.0,95.3,62250.68
4374,2025-02-16,1911,41,8,9,554.22,31.63,31503.85
4386,2025-09-09,1323,37,13,9,372.73,88.49,26863.14
4389,2025-07-19,1033,13,8,4,1596.65,294.31,130394.98
4394,2025-03-17,1048,28,1,11,562.6,106.94,49941.47
4396,2026-04-01,258,75,3,10,1.45831,293.04,48609.22
4399,2026-02-13,1118,2,9,6,430.5,31.37,45505.28
4409,2025-04-23,1494,37,9,1,99096.0,237.04,131233.67
4413,2025-09-08,2393,67,9,7,604.51,120.84,81347.76
4424,2025-04-20,380,42,9,10,1235.13,109.64,54218.07
4427,2025-12-28,1539,52,11,8,1384.76,155.9,83957.94
4430,2025-06-02,580,67,15,1,1453.78,171.4,165789.66
4440,2025-06-23,2349,43,8,3,655.51,159.17,107909.53
4452,2025-11-15,1648,69,8,11,1485.14,229.34,90964.67
4457,2025-01-29,1100,38,5,2,1748.37,127.14,327179.51
4472,2025-12-23,1756,20,6,3,1673.52,141.68,300627.32
4473,2025-11-11,773,69,5,11,55061.0,127.14,41293.39
4474,2025-03-04,2243,67,6,3,750.23,70.46,21250.48
4481,2025-07-23,1621,9,12,5,546.59,127.19,95685.49
4485,2025-06-12,1529,16,15,4,420.55,97.03,15837.47
4493,2025-06-22,838,8,11,8,1343.28,242.22,79656.54
4497,2026-02-12,2776,46,6,6,111.2,17.9,17660.33
4501,2025-09-08,2970,63,3,3,1765.82,350.71,131896.44
4502,2025-10-06,2478,73,6,4,310.54,62.25,27593.79
4504,2026-01-28,822,3,5,4,218.21,40.57,13454.58
4513,2025-04-15,711,50,2,1,69.09,9.93,1781.48
4516,2025-07-02,2550,63,2,8,680.99,97.55,36020.16
4528,2025-10-11,212,55,6,12,1.10045,174.14,44241.08
4549,2025-11-07,32,79,11,6,1718.22,140.3,330972.09
4560,2025-07-19,3772,55,7,6,860.52,138.58,150961.59
4568,2025-01-21,1849,32,13,6,1333.93,165.42,262575.37
4569,2025-11-03,2222,75,5,11,1293.32,200.67,97831.18
4575,2025-12-01,1691,73,11,5,1112.72,230.77,174651.88
4581,2025-11-27,1996,30,13,3,110.67,9.55,6399.19
4607,2025-07-20,538,12,10,11,1070.69,219.09,37418.48
4609,2025-01-29,1548,36,13,9,1648.4,131.42,92362.01
4615,2025-09-19,525,39,12,7,1597.53,344.07,49346.45
4619,2025-02-07,866,25,2,8,1.19369,127.15,116095.99
4620,2025-04-23,274,40,5,12,232.84,12.8,23057.32
4625,2025-01-13,2226,46,7,10,228.04,31.38,33407.47
4627,2025-06-05,2208,36,5,4,895.03,104.06,41620.25
4654,2025-06-13,1598,19,4,7,646.31,85.22,108628.84
4664,2025-07-27,578,56,7,2,1045.43,203.45,161648.11
4670,2025-01-08,2847,27,2,10,451.33,89.29,59808.17
4674,2025-10-27,824,11,10,12,1043.0,141.36,60428.65
4676,2025-08-03,2881,43,4,11,24673.0,22.44,8336.19
4682,2025-02-28,948,31,12,10,31326.0,41.86,35741.27
4703,2025-01-18,89,69,15,10,1653.49,178.22,286372.63
4711,2025-07-11,438,36,6,9,820.74,87.33,141608.12
4714,2025-05-14,2575,5,5,6,1841.29,241.37,196202.33
4715,2025-07-16,1831,15,5,9,338.2,21.54,63303.14
4723,2025-11-09,1755,14,7,11,55159.0,43.92,72383.53
4729,2025-06-29,362,5,9,7,1.39008,137.31,162594.92
4731,2026-01-14,2338,80,11,6,828.07,206.4,78217.76
4737,2025-03-21,382,63,12,11,360.74,69.1,9554.15
4739,2025-08-03,2683,61,15,12,1147.56,267.13,189321.76
4741,2025-05-17,106,8,7,3,1425.87,253.07,206780.88
4744,2026-02-05,1547,27,12,6,1416.65,116.41,139090.71
4751,2025-10-07,1495,45,13,2,1250.76,286.72,50199.98
4766,2025-10-11,423,43,15,12,1340.48,144.67,74036.57
4787,2025-07-24,2175,36,4,8,1.86903,351.04,134516.41
4788,2026-01-10,1980,43,8,6,327.85,65.22,13081.23
4789,2025-04-23,784,55,8,4,1459.64,128.13,49174.92
4792,2025-11-23,2488,48,15,3,1004.93,118.39,55087.94
4794,2026-02-19,1743,58,10,1,1908.57,156.88,62352.47
4795,2025-03-27,2264,1,11,5,434.91,86.97,84670.06
4805,2025-04-25,369,40,2,11,1685.54,410.99,273923.51
4808,2025-11-06,803,2,10,4,863.99,115.37,86656.25
4809,2025-12-17,2884,71,11,11,1941.41,181.69,180574.06
4811,2025-05-06,1776,26,5,9,1904.91,175.27,136299.37
4815,2025-03-07,1892,4,8,10,706.93,168.16,35279.73
4820,2025-03-09,2198,80,10,10,1.1126,77.73,139908.23
4828,2025-03-23,1841,46,2,4,260.5,53.04,9660.3
4834,2025-06-03,3832,24,14,11,1876.0,255.48,210280.41
4836,2025-01-11,93,10,10,9,45914.0,40.34,89092.0
4840,2025-06-09,1971,80,14,4,1952.33,184.27,194653.8
4843,2025-09-29,1339,15,9,9,733.98,64.24,65329.87
4850,2025-07-17,482,9,1,7,1464.89,173.38,200070.49
4865,2025-06-18,853,54,15,6,36099.0,21.46,29497.76
4873,2026-01-12,1987,32,6,10,752.44,38.98,52485.24
4882,2025-02-08,1771,13,7,7,163.9,36.13,21008.78
4889,2025-11-10,2805,80,9,2,1026.52,155.17,66073.89
4890,2025-03-06,1950,36,15,10,73344.0,119.98,68702.3
4892,2026-02-14,2868,74,10,5,1546.37,176.95,176768.66
4894,2025-10-27,1531,52,2,6,205.05,35.24,6577.21
4898,2025-11-06,762,68,1,10,1.09069,144.91,184834.37
4903,2025-04-26,442,21,7,6,9746.0,13.69,14138.08
4909,2026-01-08,2747,67,13,9,411.72,67.37,73299.25
4919,2025-05-14,2685,49,15,7,97223.0,211.35,30856.74
4922,2026-01-25,2634,15,4,5,1131.47,168.73,211941.75
4930,2025-12-19,532,21,1,9,355.6,52.23,64256.49
4935,2025-09-28,1911,30,6,5,600.51,76.08,52526.81
4938,2025-07-05,2461,28,12,1,1268.08,192.51,226151.87
4946,2025-01-10,1660,76,2,4,559.91,88.71,95344.99
4953,2026-11-02,2560,45,6,10,345.79,66.3,43500.39
4966,2025-04-19,1114,12,4,1,899.89,83.88,142753.97
4968,2025-09-30,2329,59,7,2,1907.01,201.08,341607.69
4970,2025-02-16,640,11,3,3,964.7,101.07,78824.59
4973,2025-07-14,1522,57,2,2,1260.19,215.97,104989.53
4974,2025-09-15,2851,51,5,11,1345.42,273.31,73654.63
4975,2025-06-05,525,60,10,8,481.16,70.1,37262.12
4982,2026-01-15,895,18,11,5,1226.81,237.09,79171.16
4983,2025-01-06,1237,53,4,7,1393.13,91.69,96411.08
4995,2025-11-17,967,61,13,1,1881.52,467.52,359121.9
